	src	mt	score
1385	As their relationship progresses, they form a club called the Far East Magical Napping Society Summer Thereof, alongside Shinka Nibutani, Kumin Tsuyuri, and Sanae Dekomori, who each have their own unique delusional behaviors.	Während ihre Beziehungen fortschreiten, bilden sie einen Verein namens Far East Magical Napping Society Summer Thereof, zusammen mit Shinka Nibutani, Kumin Tsuyuri und Sanae Dekomori, die jeweils ihre eigenen einzigartigen Illusionsverhalten haben.	-11.0
1386	"The energy generated by this power station is expected to supply the town of Loena, which is supplied in the past by aging ""fossil fuel sources""."	"Die Energie, die von diesem Kraftwerk erzeugt wird, soll die Stadt Loena versorgen, die in der Vergangenheit durch alternde ""fossile Brennstoffequellen"" versorgt wird."	-5.0
1387	He was a Member of the Manipur Legislative Assembly for Oinam from 2007 to 2017, representing the Trinamool Congress.Singh died from COVID-19 aged 66.	Er war Mitglied der Manipur Legislative Assembly für Oinam von 2007 bis 2017, repräsentiert den Trinamool Congress.Singh starb von COVID-19 im Alter von 66 Jahren.	-11.0
1388	Their second album, Dela Paji, was released in 2006, with various guest musicians from Central and Eastern Europe contributing their individual styles.	Ihr zweites Album, Dela Paji, wurde 2006 veröffentlicht, mit verschiedenen Gastmusikern aus Mittel- und Osteuropa, die ihren individuellen Stil beitragen.	-2.0
1389	In 2007, Coast Guard divers from the Maritime Safety and Security team searched the sea floor for evidence of the lighthouse.	Im Jahr 2007 durchsuchten Taucher der Küstenwache des Teams für maritime Sicherheit und Sicherheit den Meeresboden für Hinweise auf den Leuchtturm.	-11.0
1390	Lewis Raymond Taylor (born 17 May 1990) is an Entrepreneur, Podcaster and Public speaker from Hertfordshire, United Kingdom.	Lewis Raymond Taylor (* 17. Mai 1990 in Hertfordshire) ist ein britischer Unternehmer, Podcaster und Public Speaker.	-6.0
1391	Ercan Osmani (Albanian: Erxhan Osmani; born August 4, 1998) is a Turkish professional basketball player of Albanian descent for Anadolu Efes of the Turkish Basketbol Süper Ligi and the EuroLeague.	Ercan Osmani (albanisch Erxhan Osmani; * 4. August 1998) ist ein türkischer Basketballspieler der türkischen Basketball Superliga und der Euroleague.	-16.1
1392	Werewolf Game is an upcoming American horror film written by Jackie Payne, directed by Payne and Cara Brennan and starring Tony Todd.	Werewolf Game ist ein amerikanischer Horrorfilm von Jackie Payne, regiert von Payne und Cara Brennan und mit Tony Todd.	-15.0
1393	The executive committee of the IAWS consists of the officers of the Academy (president, vice-president, secretary, treasurer, and immediate past president), the bulletin editor, and the chair of the board.	Der Vorstand der IAWS besteht aus den Beamten der Akademie (Präsident, Vizepräsident, Sekretär, Schatzmeister und unmittelbarer ehemaliger Präsident), dem Bulletin-Editor und dem Vorstandsvorsitzenden.	-5.0
1394	The album was dubbed the 6th best Brazilian album in 2018 by Rolling Stone Brasil and one of the 25 best Brazilian albums in the first half of 2018 by APCA.	Das Album wurde 2018 von Rolling Stone Brasil zum sechsten besten brasilianischen Album und von APCA zu den 25 besten brasilianischen Alben im ersten Halbjahr 2018 gekürt.	-2.0
1395	This is a roster of buses currently and previously operated by Memphis Area Transit Authority in Memphis, Tennessee.	Dies ist eine Roster von Bussen, die derzeit und zuvor von Memphis Area Transit Authority in Memphis, Tennessee betrieben werden.	-7.0
1396	Miss Grand Suriname is a national beauty pageant title awarded to Suriname representatives competing at the Miss Grand International contest.	Miss Grand Suriname ist ein nationaler Schönheitswettbewerb für Suriname-Vertreter, die beim Miss Grand International Wettbewerb teilnehmen.	-11.0
1397	Sankaranarayanan has contributed to three official book publications of the Supreme Court of India, which includes The Constitution at 67 (2017), Courts of India: Past to Present (2016), and The Restatement of Contempt Law (2011).	Sankaranarayanan hat drei offizielle Bücherveröffentlichungen des Obersten Gerichts von Indien beigetragen, die The Constitution at 67 (2017), Courts of India: Past to Present (2016), und The Restatement of Contempt Law (2011).	-7.0
1398	The era of predominance of conventional or romantic poems in Meitei literature took a break as Sri Biren and his contemporary poets took up their pens.	Die Ära der Vorherrschaft der konventionellen oder romantischen Gedichte in Meitei Literatur nahm eine Pause, als Sri Biren und seine zeitgenössischen Dichter ihre Stifte aufnahmen.	-2.0
1399	"According to the rules of the International Academy, the category is for ""a fictional production (comedy, drama, or sitcom) intended for a young audience""."	"Nach den Regeln der International Academy ist die Kategorie für ""eine fiktive Produktion (Komödie, Drama oder Sitcom) für ein junges Publikum gedacht""."	-6.0
1400	Next year he seen in Bamboo as Chitamani Bhasme, alongside Vaishnavi Kalyankar, Shivaji Satam and Parth Bhalerao.	Im nächsten Jahr sah er in Bamboo als Chitamani Bhasme, neben Vaishnavi Kalyankar, Shivaji Satam und Parth Bhalerao.	-10.0
1401	"In 1996, Piazzi arranged the charity event called ""Models, Too, Have a Heart"" (""Anche le modelle hanno un cuore""), in collaboration with the Anlaids organization to raise funds for the fight against HIV."	Im Jahr 1996 organisierte Piazzi das Charity Event „Models, Too, Have a Heart“ („Anche le modelle hanno un cuore“), in Zusammenarbeit mit der Organisation Anlaids, um Mittel für die Bekämpfung des HIV zu sammeln.	-6.0
1402	Trains stop at Benfica Station at approximately 15-minute intervals on weekends and off-peak periods on weekdays.	Die Züge halten am Bahnhof Benfica an Wochenenden mit ungefähr 15-minütigen Abständen und an Wochentagen außerhalb der Höhepunkte.	-7.0
1403	The southeastern slope of the mountain promontory features the lower areas known as Grund and Chalm, which are home to the vineyards of Schinznach spanning over 50 hectares and with a history dating back centuries.	Der südöstliche Hang des Bergvorsprungs umfasst die unteren Gebiete Grund und Chalm, die Heimat der über 50 Hektar großen Weinberge Schinznach mit einer Geschichte von Jahrhunderten sind.	-5.0
1404	Maryland Fried Chicken, Inc. was approached by Georgia businessman J. R. Miller in 1967 with an offer of $100,000 to become the national franchising agent for MFC.	Maryland Fried Chicken, Inc. wurde 1967 von dem georgischen Geschäftsmann J. R. Miller mit einem Angebot von 100.000 US-Dollar angegangen, um der nationale Franchise-Agent für MFC zu werden.	-7.0
1405	A 1939 pamphlet from the company celebrating their 47th anniversary would place the establishment date in 1892.	Eine 1939 erschienene Broschüre des Unternehmens zur Feier ihres 47. Jahrestages stellte das Gründungsdatum 1892 fest.	-9.0
1406	He was killed at his last session as senator by fellow senator Arnon de Melo, who intended to shoot another senator, Silvestre Péricles, purportedly in self-defense as Pericles was drawing his own gun.	Er wurde an seiner letzten Sitzung als Senator von dem Senator Arnon de Melo getötet, der einen anderen Senator, Silvestre Péricles, schießen wollte, während Pericles seine eigene Waffe draht.	-16.0
1407	The season prior, Marshall finished 11-4-4 after losing in the third round of the 2022 NCAA Division I men's soccer tournament.Marshall was ranked 11th in the United Soccer Coaches preseason poll and 2nd in the Sun Belt Conference preseason poll.	Die Vorsaison beendete Marshall 11-4-4 nach dem Verlust in der dritten Runde des NCAA Division I Männer-Fußballturniers 2022.Marshall wurde auf Platz 11 in der United Soccer Coaches-Vorsaison-Umfrage und auf Platz 2 in der Sun Belt Conference-Vorsaison-Umfrage.	-15.0
1408	This platform enables donors to provide helpful items to those in need, while also dedicating the gesture to a loved one.	Diese Plattform ermöglicht es Spendern, hilfreiches Elementen für diejenigen zu liefern, die es brauchen, während auch den Gesten an einen geliebten Menschen gewidmet werden.	-14.0
1409	The significance of Karma Sannyasa Yoga lies in its teachings about finding a middle path between active participation in the world (Karma Yoga) and the renunciation of worldly attachments (Sannyasa).	Die Bedeutung des Karma Sannyasa Yoga liegt in seinen Lehren über die Suche nach einem Mittelweg zwischen aktiver Teilnahme an der Welt (Karma Yoga) und der Entlassung der weltlichen Bindungen (Sannyasa).	-6.0
1410	He later claimed he acquired these manuscripts from a mountaineer named Ygo Syka for 18 pesos and exchanged them for rare books being disposed of by the National Library in 1912.	Später behauptete er, dass er diese Handschriften von einem Bergsteiger namens Ygo Syka für 18 Pesos erworben habe und sie für seltene Bücher ausgetauscht habe, die 1912 von der Nationalbibliothek entsorgt wurden.	-7.0
1411	Bulley has been published in Henry Stewart Publications, December 2002: “Stadia development as a catalyst for regeneration” and Proceedings paper for the ICE journal, May 2015: “London 2012 legacy: a sustainable model for delivering large sports events”.	Bulley wurde in Henry Stewart Publications, Dezember 2002 veröffentlicht: „Stadia-Entwicklung als Katalysator für die Regeneration“ und „Proceedings paper for the ICE magazine“, Mai 2015: „London 2012 legacy: a sustainable model for delivering large sports events“.	-25.0
1412	From 1996 to 2001, he served as a member of the Parliament of Albania representing the Democratic Party of Albania.	Von 1996 bis 2001 war er Mitglied des Parlaments Albaniens, das die Demokratische Partei Albaniens vertritt.	-11.0
1413	As the horses continued to gallop toward a wagon waiting at a railway crossing, Albert jumped for his life from the carriage.	Als die Pferde weiter in Richtung eines Wagens fuhren, der an einer Eisenbahnüberfahrt wartete, sprang Albert aus dem Wagen um sein Leben.	-7.0
1414	The 100 cultural symbols of Korea are 100 symbols developed by the Ministry of Culture, Sports and Tourism to find the cultural genes of the Korean people that encompass Korean tradition and modernity.	Die 100 Kultursymbole von Korea sind 100 Symbole, die vom Ministerium für Kultur, Sport und Tourismus entwickelt wurden, um die kulturellen Gene des koreanischen Volkes zu finden, die koreanische Tradition und Moderne umfassen.	-1.0
1415	A 1939 pamphlet from the company celebrating their 47th anniversary would place the establishment date in 1892.	Ein 1939-Pamphlet aus der Firma, das ihre 47. Geburtstag feiert, würde die Gründungsdatum im Jahr 1892 festlegen.	-9.0
1416	Maryland Fried Chicken, Inc. was approached by Georgia businessman J. R. Miller in 1967 with an offer of $100,000 to become the national franchising agent for MFC.	Maryland Fried Chicken, Inc. wurde 1967 von dem georgischen Geschäftsmann J. R. Miller mit einem Angebot von 100.000 US-Dollar angefordert, der nationale Franchise-Agentur für MFC zu werden.	-10.0
1417	Before the Acts of Parliament (Commencement) Act 1793 came into force on 8 April 1793, Acts passed by the Parliament of Great Britain were deemed to have come into effect on the first day of the session in which they were passed.	Bevor der Acts of Parliament (Commencement) Act 1793 am 8. April 1793 in Kraft trat, gelten Acts, die vom Parlament von Großbritannien angenommen wurden, als am ersten Tag der Sitzung, in der sie angenommen wurden.	-12.0
1418	He has a son, Antoni (born 2004), born from an informal relationship with graphic designer Katarzyna Osipowicz.	Er hat einen Sohn, Antoni (geboren 2004), geboren aus einer informellen Beziehung mit Grafiker Katarzyna Osipowicz.	-2.0
1419	Samson Lawal (born 25 April 2004) is a Nigerian professional footballer who plays as a midfielder for Livingston.	Samson Lawal (* 25. April 2004) ist ein nigerianischer Profi-Fußballer, der als Mittelfeldspieler für Livingston spielt.	-1.0
